interarrival,prefill,decode
387.01813089887725,824,17
3119.00572613708,1847,14
4261.299369923902,1515,89
767.4239221012018,65,455
2116.670714601073,504,67
4181.695862070263,417,422
30.988651488983844,356,266
3872.2104190434566,693,116
1697.7985567484789,1196,239
1068.9234872645482,52,39
1478.867519395568,990,511
3475.2473291135743,882,269
2561.200558962978,1959,16
1391.3601740507613,128,109
1337.5036669798042,466,17
4590.379267786878,454,538
528.82244548506,350,10
201.1919810204038,641,15
2270.374869503611,828,802
2422.7449772098275,1115,342
1680.4473416464848,1799,6
609.0774892885647,155,6
701.8204989707992,754,20
1919.6663305246102,1731,261
637.5430046620066,1914,14
1384.7797843541407,932,2
807.1568277249581,885,19
1428.4890499107792,1490,21
521.0780017426408,26,184
441.44416665945874,704,22
2648.505457830127,458,119
974.6333980713172,815,183
529.4060915995535,1975,8
3909.786372733261,988,932
1027.327550086847,510,31
246.3027105038067,659,9
2462.331499902014,833,9
656.9303277956082,244,98
1665.9325777896827,1713,36
1954.7001727390189,900,81
6570.799088653071,307,109
424.1629264318716,273,26
668.6308886983702,1414,311
5382.971270709108,1802,6
2533.7748454258526,1096,334
1193.2427415944644,444,381
2654.341427189201,259,24
1066.773523426073,622,15
1055.4401405330325,779,2
340.1933819273649,917,351
1476.4909717588291,1567,41
609.4243002198449,1156,21
2008.0234627360278,257,11
1017.010578448855,244,26
3844.4794913491905,177,194
2951.2357953219966,723,8
320.18078085377886,777,135
1788.5299941724313,924,408
2501.713915563409,317,339
1444.9085847888366,513,258
241.95765801631904,119,22
1399.3263034276304,632,41
1134.4356847333297,1723,7
788.3217922516724,305,12
1747.1118792584011,18,556
785.7069393580381,1046,10
537.214810972385,1535,13
2662.8645777258453,1169,24
479.99715863074323,348,288
3272.4700941329415,655,307
7741.858692588606,345,133
1164.0658779819669,1200,25
3346.80531367264,543,13
368.72983420237625,642,221
3192.0910068555595,722,12
6565.077913673857,1843,28
1455.574123273916,1975,18
590.6754156007223,570,833
350.6750479177213,1405,16
4968.8574308464,209,15
784.8190250490754,1563,58
1374.3450523449249,1295,12
1136.314756451863,1597,17
1142.6221454844276,947,12
2898.53869960722,806,2
5471.61332390882,387,30
2025.4638267941064,870,149
6299.549632659822,1421,6
422.5403112939805,1345,10
1659.9383700721037,811,20
2313.586828296756,1003,28
2510.3660964379296,47,13
2819.9240972684925,103,85
810.3805966461589,633,234
4277.441988828039,6,22
282.44881615335527,1734,15
652.9448042612294,618,13
1264.909594837781,640,198
1792.9668591182572,185,9
699.9213039265329,653,306
4768.146663835395,222,111
1202.401053116583,1673,3
211.4708032057524,766,25
3419.0885748818955,549,34
6730.920984045789,109,5
850.2980941588493,690,831
1617.7607677512374,163,377
1749.6767655194258,366,2
3235.151054394502,653,181
329.36789317621765,106,951
3680.9004834525726,16,199
2557.4609583242946,817,392
71.08875787521147,377,76
1673.643321730734,593,1413
56.86842989834922,1182,33
1372.1046070015932,884,379
1829.649203425808,953,287
2015.0568121568347,1313,27
5231.270289554071,42,9
704.9589967419463,320,61
3723.066344750093,6,27
1203.7674951320416,825,539
2198.864406943502,1374,333
3299.930556167503,253,5
2575.0071524655027,593,259
3174.380366311868,28,832
2021.5847668906824,533,90
3226.6971874291303,494,8
4794.087759692488,691,10
4695.559131417375,423,493
794.6612245368101,1383,14
7149.161575585205,358,31
118.79311954993548,311,287
1916.3239149155895,15,446
1367.283234635807,719,755
523.9664565567358,108,194
1532.072616265031,1395,13
136.46059542641433,86,14
1613.5912599765213,1739,9
3854.6834153555806,1717,9
303.9084835088881,342,829
787.1289648147448,115,529
1994.5855172915494,633,680
890.3918922098474,866,773
1072.2972127501832,514,185
826.3421403094202,1865,8
1318.1482168581254,291,13
934.2426261529525,7,180
311.55008435319223,1114,122
443.3212932188436,1224,69
165.12604037301134,1202,227
1260.9347755228512,958,256
3733.8791855127483,20,364
189.83289810032025,1159,145
2150.1362658145313,140,447
1090.2240177663073,1101,222
4101.8018020864365,1230,33
902.955934491003,243,9
2371.2404212092924,746,18
1018.6941897774952,1953,40
1561.5470538830978,1924,21
2982.826624734042,1059,29
6875.12635519181,23,420
289.79132418871006,335,535
1506.2065604676668,1616,314
283.7462161201321,1760,57
61.95728296609417,251,120
2756.2605185810517,404,5
8181.2611963609,573,457
1809.7289376101858,924,182
150.37973439204913,41,26
127.43074171568105,721,319
755.3517519482975,1144,16
958.9254448562422,118,91
7.747956829707761,266,3
3698.983570532022,781,436
1264.4043406466026,845,515
10901.856768768079,291,189
4310.865145293161,638,482
1389.4020054806665,640,790
1972.665419521936,582,183
755.3652776091701,202,11
722.9618179731322,371,262
278.99536767366,66,1123
1576.6756869764058,1777,19
170.39970685241602,273,229
1184.2870577525948,612,287
776.4032266793024,1060,16
3126.3813423440874,768,2
960.7403171471589,667,55
4635.302069973098,722,781
420.28296669738177,69,1044
5334.1977657565785,681,677
1799.2932563244703,679,13
256.2159143780387,339,362
1394.913589241232,1767,68
623.7260108130948,67,211
2764.8955132969845,1035,9
2107.1407884791565,618,23
129.58166340862442,568,24
1081.0108882076574,445,11
4363.147049019768,187,13
1047.9128892745534,1198,248
2722.2715125182945,1036,700
240.68339776117529,806,824
4033.558963546641,1356,9
1396.0451455276916,929,75
5896.635376026317,139,46
1541.4442828332135,1022,204
2932.6300651622305,717,354
7159.253552057226,1085,324
2613.835516126214,1326,17
1722.0589881075298,10,897
913.6477764670683,370,374
86.91151868407029,702,315
1133.1901552845095,596,159
1063.6915408398384,355,132
3463.9146926958524,254,190
419.5977433895697,261,332
2714.5964980367203,690,22
76.57461263460543,10,313
4349.533217647865,1652,21
2204.89484347515,162,364
1097.899006527358,1222,8
617.151593760545,290,322
407.6650310688421,1708,124
1762.0650242264142,663,14
1056.0747155404795,635,911
2717.536548118549,1160,540
4745.46908370831,1447,38
700.96416456826,562,406
2099.0749426229445,1429,355
1098.8633190432543,513,317
87.35838029796435,137,830
1911.272805194037,1377,2
904.1783223369343,277,160
27.64223694912678,456,631
1278.378806172351,375,485
192.29264046318653,1719,20
1978.635195816114,8,826
1495.1913807510746,552,14
1387.6898204848744,1264,33
5525.410125493083,836,398
4247.66276540654,367,13
2503.0652176768062,628,15
1723.3243871311954,816,16
581.6923156625085,195,375
16.392530494364323,1403,7
254.83677944533716,1002,36
772.1905311423142,194,7
438.1234015972605,904,380
1687.9579196396546,33,7
1531.2199197034445,522,193
987.9089734147494,579,3
3224.328506357498,408,11
2627.2565108101694,417,540
2328.7534637953513,25,148
1397.0240812162253,1161,321
88.83446058363297,666,242
1117.3295323633881,403,116
1383.0243739881191,184,178
1187.8623544371526,999,337
8.969335637006765,1493,306
2113.5718240200604,352,93
595.1760168052256,635,14
91.37350064212436,483,8
1400.2171473748635,120,30
5065.188886645344,1905,8
59.76469288666873,711,27
27.673765445929146,797,447
1772.241353664218,1557,7
1566.0835464849145,270,16
31.662000284112327,25,381
217.55212996538572,1885,17
3620.5962130795583,1633,9
1205.2914391644977,50,51
265.6627420017441,1051,393
339.01715148863997,952,308
1890.5265023982483,250,296
796.9769870923786,362,13
52.082769250704935,192,255
2021.3044528439582,602,7
65.77570243130754,19,48
233.69682921047544,130,13
345.7761807466063,156,7
309.28339417058885,518,10
2867.299858904807,564,434
196.20816116948097,593,525
321.84415459043686,772,497
1184.850863070802,1672,6
301.8404188914944,1983,18
2748.225933110784,1996,22
1337.8687833799133,241,20
4234.59248993519,300,519
77.72257600341167,553,306
3864.7813368700936,551,45
334.024972581976,464,34
5197.5326526941735,14,250
789.1723264335686,124,20
1429.8984064645845,896,174
47.95859070360123,1857,175
2612.2983477625753,250,450
481.0150868328752,402,368
4968.615478582022,889,14
2168.159079227491,686,328
667.0866675822409,1174,529
604.6673409169165,823,775
373.8142206549687,630,48
3237.668878068827,1420,270
1154.2041938495604,103,62
648.5416668566249,511,77
6107.549728470115,1223,16
3241.4106260410463,981,596
1765.2429651146701,1387,384
3243.5135144993906,302,154
255.9548182146205,212,16
2230.4822279845685,423,454
783.5729027482432,1221,261
2326.3590465475513,1337,672
6522.373345531813,538,205
3031.527146205262,1470,81
1667.389514274937,293,380
2737.1698713413607,1275,16
1263.4708362228598,396,342
656.8558582152518,368,681
82.96534204554871,514,446
2261.4635530397118,282,12
307.68146982299544,954,294
1229.9587758466582,1883,13
2197.7519043052303,1238,310
4438.216686992711,14,533
1879.9563405733131,648,585
491.0970559992399,1912,9
1285.1197629471042,1200,205
2202.9531870569167,1164,315
434.6150342103838,545,446
2634.8190649803482,203,7
2886.3579876480885,757,374
1478.5052070026,312,335
3915.173464552571,743,676
509.113226349964,12,723
1543.2447071275474,597,311
4491.732578162938,56,317
2435.8156335206622,466,148
3288.8281540086937,458,12
502.2966558245614,1129,27
1700.9150731132986,162,15
783.2507870067006,1058,8
2151.2555354925676,1587,10
1478.8415448161857,1285,290
1964.267166876763,357,81
1922.9424652199057,143,473
2666.916752269093,1006,10
3207.729808898607,1874,9
127.75005530749014,681,371
5927.570115056259,415,35
1043.2505020882254,1547,3
372.8929343490807,253,25
5101.58319307824,296,94
3064.874256905929,563,455
1090.674755696697,546,604
1832.15408175884,232,13
512.8765952629764,1916,10
1065.905014352614,278,13
1024.7869214030918,1240,44
2805.176288874436,415,7
1130.2925901880094,29,179
2811.9437067491394,898,270
3122.0520990431874,94,38
974.2828490229009,1074,14
1159.8631867179163,724,800
1470.9238849842852,1432,259
7.033745998121996,946,462
433.9626542170871,1998,27
3756.4282931335724,1266,32
2862.0839560718946,951,9
160.5805676656022,497,569
2015.1551901012365,296,313
41.906698688502594,1343,4
1528.0135972173698,326,12
352.2375752463628,224,97
3840.8092543545436,1002,586
1908.0642336302406,1130,51
132.24170405728677,303,14
2050.2805466736086,77,11
4454.922051912037,169,42
2646.3116557608564,22,816
244.79251269350104,227,563
2187.8063724036183,876,341
1886.823819436972,306,700
1995.8253019547453,804,8
3171.0729884039656,922,392
726.0160232881732,722,18
878.4632502558227,975,5
450.832607780076,320,351
1221.9405797361576,1702,58
1054.7345773207064,397,4
175.70020615812942,8,381
555.7447290641547,812,316
255.50216581317875,1593,67
1617.1537628292147,402,262
414.7041075219797,157,123
787.8702663456468,462,501
3397.1212424206838,13,368
1696.5597127246665,57,402
1466.2028213737406,1660,17
5777.804470751383,516,16
1150.1999712645465,1450,155
4302.151532822552,1146,16
1724.808130675854,1272,332
1039.5157342536374,1888,33
849.5162779914141,1851,81
4673.897293363852,1732,6
1665.9468958101133,1223,282
579.938878042343,1263,2
1465.7264942563252,181,3
574.7532875990242,368,32
550.6347210434643,1274,711
276.5512044537779,370,290
2337.9144933666703,382,11
3037.765382046708,258,38
781.9767261897156,1801,29
1052.8826695722448,1183,11
3150.730970759002,177,31
32.87511790094871,1044,12
809.4236486896485,52,540
735.1666899288394,448,37
1568.1215375789754,804,112
4505.100734518799,1300,10
82.72081251047207,64,773
3700.108395365844,402,99
1628.94810248436,351,289
1771.847651301516,1095,15
6291.512672330115,1768,12
274.5811422685415,722,36
647.7063676117111,1622,35
522.864103432574,225,263
1265.3838111640398,597,406
1734.1911090491685,627,20
2602.899138995376,269,79
108.99517469321266,591,691
1110.702757515835,457,185
5161.276270470957,331,473
1241.9982741182948,128,51
3403.355531981542,361,243
237.5215922827665,815,819
684.0841080582815,109,7
2659.0485414076957,1278,432
1942.3083469615974,609,410
1170.9283132359237,879,2
2210.7542387338926,862,422
2947.789743289534,673,9
4555.954904688867,6,94
1160.9056507207038,1802,28
2057.8536265869107,1723,18
960.7877392472247,1457,209
5235.958302871145,13,229
1310.4842526507348,140,20
1057.039120186917,954,23
5609.273897182038,1752,4
3.9264154798559954,961,375
806.847657800745,664,153
3642.8573946568254,432,6
1200.947672951204,1262,28
856.6070165602481,439,7
1772.5728641567862,1857,11
1037.2983528582786,443,308
799.4739386690426,369,21
618.4197637597298,16,114
750.9743569008424,608,918
5158.312363148308,1291,205
6421.464718620737,1166,568
208.12404401393974,330,242
2659.176992118496,1363,20
2144.5017734666776,1257,13
1993.7474418859952,468,34
66.7895926861426,1734,36
638.9067291198778,467,192
2741.652188726154,693,124
1369.5916170461212,1944,6
48.35659740245836,26,29
1495.2724356549943,1120,3
3765.1838059256174,1738,53
4214.369769684753,1516,467
4577.876372499388,1341,372
1498.7257077346583,360,13
1258.3460986887198,435,795
560.3397284656204,1294,323
4020.9890890388074,525,73
3217.448087816037,367,9
3983.958540153419,1399,408
512.2246083277,829,329
206.0663014027004,20,230
2397.6061697032237,701,4
4887.1726779885175,1715,6
4967.656834595861,346,457
1504.2301036890442,120,397
2055.032487503648,847,401
237.7499471202449,1209,16
643.961296594852,1218,209
1543.3030468675186,487,776
4253.383068224591,1227,590
1323.838682476536,125,75
1796.451010644019,1699,13
114.27633829704209,1092,15
6685.13968901247,367,19
1356.230349827305,1584,21
349.35075582356984,68,46
827.9150507009787,1049,626
1440.2448864438686,807,834
298.19366524013486,1228,317
437.9216834172305,1894,50
4951.423815978715,1298,54
4120.10294282154,838,17
260.9056620873731,1126,357
654.2264731464137,1334,515
2018.920288879384,446,437
601.5444794290357,1383,16
4.1721061202050755,255,144
2416.0591546457263,567,129
429.0579614215074,869,599
785.9534570765679,315,450
667.9726774838765,78,22
330.62022575705834,963,708
291.6362294608921,177,11
313.10528006761746,1743,18
6852.518771339539,213,138
2595.4748359265727,506,47
5629.335625502892,467,5
1695.1154631463983,971,233
803.9686237116543,395,460
358.07833980504387,1057,117
1320.8036030923613,343,345
1360.0612021132038,1388,21
3005.385154623724,1184,18
1503.41567263481,144,128
433.4542271954837,17,290
3366.0688300380607,1757,26
320.14036389960586,153,131
1505.4292686562962,1139,96
86.79477789517803,797,82
921.4724304975231,84,293
2228.710145070095,1336,16
298.6445629014931,349,11
1488.3757174138657,212,175
1548.0168446142068,619,359
4801.611482425219,438,60
1257.0774751086312,640,344
163.18139292054104,151,122
315.50132311582547,1726,39
644.8469606708992,269,14
3208.4432574454004,691,87
589.0329572965342,809,27
1880.2925102218608,1631,22
163.24824258586082,1696,18
451.657856392912,18,477
1930.6616900766855,86,268
206.58919966363672,1217,207
2514.3434769383593,1039,8
1192.4046844282034,1655,9
655.8286245615025,308,364
4141.364073051978,369,241
2236.557709582351,265,95
132.67362320826825,382,94
2218.523413278161,511,313
442.23929306144186,1093,576
5057.940599693844,562,334
333.83834444648,1581,195
1917.8201203471392,216,230
555.2166447192307,1499,183
5700.373551931345,934,275
784.5071190293398,597,633
1781.4241608604482,1647,56
277.3965819640759,1510,397
1305.439221742624,1554,394
1877.258217912665,827,464
2945.414939108722,113,98
1628.6757536298396,772,25
2432.083025381903,1133,573
3919.1472069334072,785,19
709.2305470273958,1192,448
831.5368123033456,391,150
60.039950513354334,1669,369
1616.0470473805192,775,14
7117.87397222192,231,34
2664.390528048193,495,17
9808.641002081235,525,4
1211.562679443604,303,252
2752.478792136926,389,17
351.58568404551573,1103,40
1096.385189225928,73,747
2063.481017430081,721,14
1196.809080071194,972,957
60.34568073992135,169,172
762.0600119960579,543,48
2254.441823394969,397,25
1005.6941430608501,612,462
1189.8821943656092,895,228
3878.3740671318506,94,41
627.7532276871186,542,21
1913.8693101681686,974,232
3738.627789389177,224,4
3291.6916906311912,1775,39
545.5177360762617,1821,3
104.88215969874085,1416,18
648.2157950834713,9,354
388.1488768159343,1111,143
56.20387193967996,17,494
725.8507127948121,14,333
1471.3220024435757,1081,7
2101.4678150060754,642,20
949.2935293678597,415,238
457.0231729284046,1787,56
1684.7149898061098,271,13
2791.609329080055,214,169
2374.5702283888554,1442,383
3889.605322629221,1893,2
612.6890070113756,1763,21
1398.3700724403861,1737,11
1340.570646513919,429,578
775.9850420220569,8,82
2319.407828743388,1924,3
288.2817027104487,1500,14
3271.041592330329,943,35
74.61297516494888,243,44
982.6338210902844,408,183
1869.522256351461,1313,9
1104.559827484376,765,50
2132.4381929283354,802,568
79.14682970977664,501,13
4037.227407832174,647,15
161.67648972577675,403,24
678.6422837268115,459,442
694.493107756701,1220,355
23.767945354621595,1001,46
197.48466294488824,72,26
3819.518099940255,1321,252
2990.5659921251877,858,21
2678.7717759759444,58,36
2337.830484436534,1830,58
154.90730628085245,273,585
709.5176596593446,552,302
13.189953564055514,150,178
124.85966963018241,1182,12
77.24798169839441,1256,284
443.6238874122748,643,409
115.85905136480832,640,426
34.05588084040037,191,98
561.8491957258437,370,65
3207.4477728932834,430,12
115.91724245540584,242,130
8340.193436302305,1402,16
2143.453353649346,25,65
4032.1205887993647,236,5
2161.7468588198,1266,11
3000.034957585027,1417,10
715.5764259612539,465,26
594.9926806221191,816,20
2183.8194682447047,1208,44
1656.350715425667,1572,10
1409.0766588581814,209,15
390.2185336197974,398,21
524.4147138892278,311,30
1595.794042064185,1082,196
1054.987677180892,418,304
6567.48449513327,1269,33
1609.5986975062424,1852,92
1130.2527106990801,127,27
6015.5632823515725,1093,2
192.17143271139517,83,4
634.3096267341281,425,343
850.502444270392,291,58
3841.4954401868345,130,32
2908.3926610664785,109,310
726.8645174203876,289,85
4120.2719193817475,1525,66
129.19793153831407,1632,232
1360.3313722689272,13,239
2126.5920548418044,1823,28
748.4978292512164,1410,246
143.35953962996194,551,2
594.5500342519285,1728,10
1322.4126196681493,1511,246
765.7631729681017,1189,33
1074.5851286826837,1193,32
195.5004676052173,1013,209
28.75278069195303,733,21
4201.128488398867,1767,33
162.66252435681756,858,72
692.9530387040553,617,201
2181.558338122352,1270,673
3722.276077114136,480,699
775.0423456397546,1624,6
2111.4993254965866,1059,145
1277.8153752633978,1740,14
104.7204278918199,1335,85
1049.7240263732313,1123,2
60.60514561985379,1600,222
6659.072805863013,992,32
2872.5143450973223,298,17
828.8875809454593,803,180
535.080391072042,1796,9
1022.7421074087781,1551,428
760.0756497249945,588,591
926.5944433334246,827,178
5019.573524573096,620,14
1036.7922274745183,1373,37
2704.9416903132915,324,282
341.13308709915174,162,8
1525.7709874889192,1002,8
1361.3859679360912,1760,72
1789.2147813237127,1320,230
2278.1655016180503,747,41
3946.842449607628,12,297
522.6444566668547,877,2
961.0264785802116,884,82
117.76570362830553,112,23
1957.2967584280452,1595,436
5459.362376348139,1385,11
1009.0149465177183,1660,158
7133.4001995606595,730,823
1821.9858037222639,10,209
474.60338616438656,1709,13
1508.0420241758266,430,380
2043.5555417521339,12,334
2194.8629664240125,354,14
2032.4531330426537,536,30
420.4891275614083,1095,29
467.17223760117315,1210,24
552.7275358426807,146,22
2640.967665111655,35,260
1383.7141228535295,292,223
2224.949304009324,576,802
3212.520038785887,1206,41
1660.5449976166065,542,377
1274.0670013289025,25,306
1030.0525248658525,75,253
1536.8748353550877,1702,66
324.0462939840237,894,7
3087.7264448421524,1541,231
4878.167183662926,353,1066
3346.5137695566,1571,329
3450.7703931699284,1357,469
3536.8838488132133,271,230
386.31801853314187,1446,287
10951.41237061668,1129,137
2141.133283448146,322,10
1092.6536811372325,681,231
4378.938794075253,88,54
1746.2291315315547,362,94
10110.58836564885,1453,212
2789.247464035216,422,93
916.1839803194684,534,120
2713.9544794820154,174,280
2619.481414984102,426,21
750.8151258884147,760,14
4311.353854341394,737,12
303.42544631065425,24,246
909.1222097116436,1679,205
2022.709934503527,1630,21
1304.5445926365276,785,12
2267.37600934326,978,378
11869.171377595829,1185,624
162.41281598610976,1900,7
2845.658274755256,782,40
3401.1830794284065,1702,20
663.1326164605756,685,2
589.1610977213534,1523,7
1164.4915302374277,1448,8
1001.2778944724563,1534,56
1417.8177624709174,61,240
475.45933054399416,734,81
1361.6487386101217,1531,102
3350.647191115693,320,286
4289.170386447996,169,121
2197.7982344103693,92,62
679.7212404840337,298,30
4131.000246366932,1976,3
1093.6930151244276,949,24
527.4290460014699,1772,12
289.1206833213526,475,396
6522.985209292424,1578,11
184.18486444492333,1811,71
1509.026130059933,842,31
451.7377020373035,1600,233
4054.159647542507,1841,7
432.6504319400669,1321,351
2667.250198936084,686,155
360.92489620388557,18,223
5564.8659953085635,573,25
2177.274407981366,441,262
1072.7001197575921,1482,292
6565.896095386524,41,108
1484.888564944756,1112,11
969.2560261065365,335,78
354.6095320965704,506,511
2553.7273575537088,1270,11
1814.329718168392,1426,13
504.3540640908627,338,6
575.262373223431,346,9
497.9027747289852,798,387
1369.7306003327433,699,20
96.88800540066242,160,4
682.8619786385876,323,17
2668.3447947272457,986,24
1941.6517261168556,1361,13
3414.058974835663,951,27
2731.611036026057,714,17
43.01392591798098,141,35
1685.937116565374,227,187
1153.9904218161296,1317,59
896.6409738963612,451,6
9754.374255967597,1785,107
2139.836093433787,761,431
578.2197108677747,141,332
1522.2785004808343,1233,546
200.15329560528417,208,10
2735.127987784442,1869,5
854.3534359435243,119,9
369.9702968264763,1334,70
354.4804882652778,103,448
30.692030874629,1016,48
3009.0772855815835,527,614
2609.059202264946,471,23
1327.2773125611268,1593,42
730.465071529403,1417,12
993.8837437088014,828,196
4309.856481117653,1658,53
258.6229545195891,829,312
60.02117322145516,839,551
485.9897063497158,37,236
1470.797197914039,611,396
15.42516770902548,60,302
220.22074375684358,825,20
2393.755943666196,380,56
1188.6422215730754,741,10
5937.750741724759,344,414
4832.999013911677,936,653
647.1930805443305,1223,155
948.7171728306212,429,530
5006.2650248080245,1814,29
1731.4689930038476,808,367
923.1882814927677,795,12
3222.9470192634744,542,22
5167.354059070678,1118,401
2238.608178309158,23,77
525.077861601678,196,10
3421.3971971772025,86,272
1091.2695240511073,1099,7
2394.965023247925,484,504
1332.4404398087456,1839,16
5655.861393870699,1753,29
141.65032790301237,80,318
338.7238836719706,38,53
432.75364921368805,518,238
499.48976701781214,2033,4
536.8771593823119,491,69
331.75549239119215,1324,12
2361.278016660482,416,560
492.19944971199715,1212,19
536.9448131448696,500,32
439.76839312830475,767,663
1017.2800933980554,299,296
6368.615634987086,8,92
913.8754252006029,373,25
706.5733232095116,1173,6
142.13201841396452,979,492
869.3580124371845,580,10
528.4416940756162,90,1898
2878.777188420873,534,895
236.7300846554152,602,101
310.2247154089448,1463,243
652.8743558029444,921,14
679.4300998616839,180,11
3745.5694959824687,318,378
3133.5583135104257,804,2
1728.514680577045,600,816
681.0090114127287,167,341
768.0287182777606,520,459
1794.0464708750344,942,10
2693.121088214009,834,13
969.3350169800331,774,965
1424.9129360055404,1103,25
4379.104626723724,1470,491
2098.449501400627,895,234
1533.8033068919774,172,46
147.7720637203477,151,349
387.2064202771857,663,48
448.7675997482417,313,12
1951.8070351916751,360,399
228.8311152958291,941,18
58.84705494532763,1220,10
893.669998054565,1547,258
2537.7991821647734,1286,15
2363.44018085714,965,856
3146.8904994987447,640,20
2383.0890873333724,1749,25
1900.137575117743,571,14
1331.6948532123401,241,54
467.64655545543786,538,89
1681.198287938354,1036,436
2024.6384543564707,931,329
264.19245374054407,626,5
1665.4960294018852,984,4
205.72441848172394,247,320
1584.0654187766497,576,18
346.13436032422106,1680,141
253.42606049030857,894,68
240.04621151322428,634,2
4838.806727067392,452,10
1823.0408430984828,582,1174
575.7874489026744,1803,107
148.25968199942207,365,8
1536.5235827686433,1326,19
312.84678634889144,51,483
3013.789132188499,15,753
1370.7932144115173,465,15
2592.5335638436195,468,10
1007.4570650056673,1034,999
2423.490830044846,1468,24
2307.9182467615487,310,14
1648.4087955962807,13,374
3738.2268337730434,1104,167
1746.8148798672164,753,609
1726.0232721960906,1056,768
736.289824614821,752,142
5362.026028134029,511,197
1456.0552702182538,1308,6
994.2223878152072,640,838
1560.2107538369837,123,474
313.87410670699796,467,8
616.1103698570597,151,466
732.5326235722498,337,91
1447.8676015501953,1452,325
2378.2395429452204,933,11
677.11571398993,581,503
291.8234168188145,14,157
1638.4105429686508,1521,17
3857.218983746063,1328,24
1083.3673692208786,1001,212
1291.6606173420166,325,229
682.7523164607701,953,329
3309.227527037171,224,4
257.1785537783993,1138,656
375.2842945926911,837,865
20090.69023373603,687,638
2292.7651877070857,272,4
1588.3780992513737,65,7
3170.5440005478313,44,471
11541.418680962068,820,11
423.6019466363216,37,352
3134.6067314495895,15,358
837.5934082407734,1374,49
2627.818547307749,1686,135
2459.673677033661,973,38
12789.914560902978,1026,21
237.2789211991577,247,5
4.255313347103756,454,42
2754.9425157368078,9,32
1682.2594636566791,8,90
2348.0134643103042,1814,12
2800.9897036378666,482,62
1360.4877815372874,73,255
881.7738107039884,541,5
2942.6231904730853,1379,386
956.4907705377286,621,21
1946.7397244282147,1263,645
4477.45660553291,624,13
344.8806081813069,346,220
17.892113592182568,754,23
593.4634242599353,816,787
3193.753702303574,1015,151
1673.229917595742,713,408
5843.509265387805,595,16
1587.5891956119551,974,265
617.8969016592644,24,27
2903.8882657031804,31,351
2143.261488525053,1038,19
3437.204194217646,1330,393
2205.231439564521,237,19
1202.773899183493,30,184
648.9208102451835,759,26
114.41193180537313,1871,152
736.1544143919423,137,693
94.72517018092972,1535,479
1124.332823657564,1081,22
511.84985406282925,304,8
2432.4120404582177,736,10
497.38053139242504,244,8
169.87832861155914,1162,300
3650.185131354546,674,365
123.82072417796121,1890,13
2780.2711330205498,1075,401
5302.167847584885,217,6
226.62659669704527,102,67
1640.4522637467094,448,114
1201.9628248567597,13,42
3206.017832737787,940,18
1953.5682570331314,1259,63
652.2178656698039,727,22
2.9401723795075907,1304,14
1318.9131871253549,48,219
4490.687810369835,1719,97
4715.417117266643,1319,191
267.74171888171304,790,353
3941.9201325399463,1136,10
70.07602018648902,34,312
193.7912777095979,1281,12
6775.820833148638,906,14
978.67435022886,784,717
146.82789580210923,1381,98
1271.4756017646396,362,428
94.47048881096607,838,247
33.01125275832269,18,79
1649.9325574165762,1164,45
474.50072172114176,318,325
1945.2597322978486,887,6
815.0322114641975,952,6
284.2265849012088,1245,739
8321.20697804561,1425,243
575.2079256237629,809,48
127.96193149255974,570,183
653.7791314071376,557,23
579.9027731975383,50,157
712.3395837207175,1372,628
879.1016572102179,564,22
3271.2063206300713,1746,80
123.29221309781518,511,17
875.56136401376,1598,8
219.06182819812247,783,23
8056.736835050819,73,27
310.90376077631504,1677,14
1304.1446240958028,1881,128
1308.0199902665886,992,744
3038.995236370891,1835,31
635.3092470313269,131,73
2677.096016524318,106,614
53.383264838358855,13,500
5238.717507743977,470,199
208.40160179164246,2,10
1311.0458836440855,1797,62
380.94064782238445,279,367
919.6845358673079,868,67
2054.559207271316,686,21
307.40330292289207,1907,6
682.4709816573255,814,9
2273.764663772474,1482,409
3722.792136260687,799,33
1797.3818541051644,135,17
1480.41328069707,1281,18
232.1892013380977,1681,321
316.91428898999794,29,1351
6349.305058235866,362,92
5.256622138200564,412,42
1324.9205010399974,1243,258
2823.983298540981,1368,233
471.35107481756495,8,346
1230.7570657991912,1481,294
1358.7299497489812,1870,21
603.2838729107239,1048,346
4219.822134578656,870,12
5184.703475241111,1605,267
2767.290549450024,136,74
17.348206424871442,311,36
1982.7052208784794,1160,584
528.2224357543873,312,18
621.7230624522418,252,33
406.201403061553,1047,18
1699.187654336573,602,111
1183.777294512631,21,448
430.26175085017087,1228,18
5395.435461402309,804,47
546.8304021468903,1125,452
3016.8236854232464,945,33
50.0016656906491,778,262
405.4080099252317,473,22
3417.0371257188995,840,47
1537.5809030290898,704,22
2077.5243593021005,191,9
1120.3762731961683,309,15
1144.0979755728363,1406,5
267.9864586201201,1431,13
375.05250583841405,1491,492
5026.540074272089,1039,42
1223.6214596535674,801,259
1279.0425559331725,49,654
2195.2102294507376,1756,13
28.455380633745516,556,16
1521.5426357996496,1277,91
4331.490516700609,771,305
1080.1810555848149,1525,45
1064.1110657908662,663,528
1207.74766107971,77,714
3863.4511894555835,1717,9
1883.222649821207,14,106
2751.5074428364137,157,52
2532.761646003949,1226,22
104.39740647750808,786,43
7518.571732222797,369,4
2449.7676636334045,1642,252
1735.5976347283001,1042,399
92.45771213687303,1018,332
5004.053296595167,228,6
1268.0848525923318,18,152
4842.565675620834,236,117
